cell_id,n,eta,sigma_y,width,height,x_01,x_02,x_03,x_04,x_05,x_06,x_07,x_08,sim_seconds
6,0.4924344955356179,5.092386284826363,0.00618200784499788,3.3142793785215607,2.201627292975981,1.1620700359344482,3.6022584438323975,5.901663780212402,7.343735694885254,7.9095354080200195,8.119752883911133,8.304505348205566,8.46705436706543,2.9984216690063477
6,0.5554658135550543,3.628345187514268,0.0033932696315248706,3.1061182946313193,2.6136875035501186,1.2274441719055176,3.8893399238586426,6.522645473480225,8.275070190429688,9.002925872802734,9.210870742797852,9.36201286315918,9.524604797363281,3.2142913341522217
6,0.47004072449770073,7.934695509172542,0.006388573571435728,3.5588010325452277,2.7557174411690135,1.2166547775268555,3.832730293273926,6.379736423492432,8.024673461914062,8.699264526367188,8.909751892089844,9.085245132446289,9.265718460083008,3.668214797973633
6,0.56683721159106,4.421821457498251,0.019889949874460487,2.6328146063758044,2.1979940869414,1.1335463523864746,3.477447986602783,5.547641277313232,6.730675220489502,7.216690540313721,7.434725284576416,7.61803674697876,7.742501735687256,2.657743215560913
6,0.5031394814884933,5.4278213452957695,0.013043756672631097,2.385858069903578,2.2446273874040568,1.1345884799957275,3.5367066860198975,5.756739616394043,7.111335754394531,7.628840446472168,7.770391464233398,7.876969337463379,7.962908744812012,2.5675344467163086
6,0.4453635330430814,2.855623393510684,0.016504170298339525,2.9162523169670975,2.0084194674256537,1.168703556060791,3.714212417602539,6.314032077789307,8.23243522644043,9.146879196166992,9.212133407592773,9.222633361816406,9.241661071777344,2.6576480865478516
6,0.47074415234455785,3.1507315480298144,0.00673667222904109,2.806558269103207,2.3989000630803745,1.2205872535705566,3.937873363494873,6.802669525146484,8.903312683105469,9.958251953125,10.123324394226074,10.131512641906738,10.139081001281738,2.8524272441864014
6,0.49081067303590603,5.490842862137321,0.013633541853855484,3.1707955505622794,3.558532120159329,1.289717435836792,4.254331588745117,7.431658744812012,9.813497543334961,10.99695110321045,11.27253246307373,11.317096710205078,11.37669849395752,4.0244059562683105
6,0.4719981832349798,3.664985825332316,0.006573982499161838,2.5458008103028202,2.4278010638938734,1.1998798847198486,3.863950252532959,6.620204925537109,8.593701362609863,9.487126350402832,9.606719970703125,9.619256973266602,9.640295028686523,2.6872425079345703
6,0.5097387352265129,3.787715731688514,0.017209919845946265,3.344769130899978,2.6740339943793465,1.2505919933319092,4.0052900314331055,6.822294235229492,8.8153076171875,9.698554039001465,9.88220500946045,9.961935997009277,10.111151695251465,3.4268040657043457
6,0.5762431168587542,7.599703823723978,0.0057039929263289334,2.282968049110951,3.2657952888888064,1.1354336738586426,3.6344082355499268,6.029017448425293,7.491011619567871,8.079020500183105,8.276728630065918,8.378120422363281,8.453877449035645,3.0768918991088867
6,0.5440192655574053,3.2925788370678,0.006886293918054393,3.2999851164700695,3.035580621276222,1.2878077030181885,4.18991756439209,7.255353927612305,9.465433120727539,10.514667510986328,10.746365547180176,10.793102264404297,10.885259628295898,3.7256722450256348
6,0.5686033113269715,5.90786723400158,0.007795527697643751,2.7021725065747213,3.181711217724404,1.207552194595337,3.8497283458709717,6.432591438293457,8.07719612121582,8.77539348602295,9.006991386413574,9.134593963623047,9.243290901184082,3.353600263595581
6,0.5683139606874773,7.722266913904972,0.018903342323303027,3.5451372712189633,2.648992576539016,1.1580781936645508,3.5333504676818848,5.585140705108643,6.737171649932861,7.2390971183776855,7.557216167449951,7.876342296600342,8.13394546508789,3.5662214756011963
6,0.5597987643157432,2.4574232731043875,0.011709552035150545,2.067772217048599,2.7488797146137127,1.1994030475616455,3.9556610584259033,6.896620750427246,9.009571075439453,10.015717506408691,10.185403823852539,10.199906349182129,10.214019775390625,2.674382209777832
6,0.5011833815885495,4.86495099591985,0.012587297625343328,2.118053690633341,2.4249956527116985,1.142845869064331,3.638389825820923,6.040994644165039,7.573486328125,8.174967765808105,8.289265632629395,8.340944290161133,8.386251449584961,2.4847917556762695
6,0.5576494917945944,5.6566518873284535,0.00723911822653533,2.19041878275736,2.3298085143627985,1.1051204204559326,3.411980152130127,5.4211530685424805,6.528890132904053,6.946473598480225,7.1023430824279785,7.2193779945373535,7.2994160652160645,2.4751126766204834
6,0.49877362516351487,2.48733097801458,0.004734629088629646,3.6017690573875907,2.522291329482181,1.2657601833343506,4.097434043884277,7.124881744384766,9.412516593933105,10.570595741271973,10.693830490112305,10.703496932983398,10.715641975402832,3.4864230155944824
6,0.5405850640912051,2.707204768060495,0.00583140459991102,3.4852813789529637,3.0196869925203926,1.3064711093902588,4.286595344543457,7.490822792053223,9.86672306060791,11.07127857208252,11.308526039123535,11.322195053100586,11.34002685546875,3.864908218383789
